"Date","monthly.returns"
1960-01-29,-0.0741464839101164
1960-02-29,0.00912918402651346
1960-03-31,-0.0139962590854979
1960-04-29,-0.0176834656035361
1960-05-31,0.0264988806067119
1960-06-30,0.0193353489334995
1960-07-29,-0.0250835865878627
1960-08-31,0.0257860965656849
1960-09-30,-0.0622938266574517
1960-10-31,-0.00243197329295641
1960-11-30,0.0394800472826116
1960-12-30,0.0452342782276357
1961-01-31,0.0612418911411664
1961-02-28,0.0265148879479449
1961-03-30,0.0252153278402393
1961-04-28,0.00383524301300391
1961-05-31,0.0189586333004197
1961-06-30,-0.0292703550626511
1961-07-31,0.0322707260217728
1961-08-31,0.0194324521843032
1961-09-29,-0.0198819057548691
1961-10-31,0.0279294002345455
1961-11-30,0.0385927112597022
1961-12-29,0.00321975993858506
1962-01-31,-0.0386116305086277
1962-02-28,0.0161387189180291
1962-03-30,-0.00587767481589325
1962-04-30,-0.0639732172394379
1962-05-31,-0.0899139239612354
1962-06-29,-0.0853814523507844
1962-07-31,0.0616233092911155
1962-08-31,0.0151685805853188
1962-09-28,-0.0494077169927285
1962-10-31,0.00443302433515566
1962-11-30,0.0967245721389989
1962-12-31,0.0134016073107807
1963-01-31,0.0479596714786497
1963-02-28,-0.0292763044497185
1963-03-29,0.034849908634146
1963-04-30,0.0473800324614561
1963-05-31,0.0142249903138126
1963-06-28,-0.0204045068131627
1963-07-31,-0.00346578676394331
1963-08-30,0.047597811634138
1963-09-30,-0.0110958568179258
1963-10-31,0.0317095430307501
1963-11-29,-0.0105950291595147
1963-12-31,0.0241494809926196
1964-01-31,0.0265700794671039
1964-02-28,0.00981669103636178
1964-03-31,0.0150532279520692
1964-04-30,0.00605904050249534
1964-05-28,0.0113872675342576
1964-06-30,0.0162906188411628
1964-07-31,0.0180753127436168
1964-08-31,-0.0163629910680104
1964-09-30,0.028313420052086
1964-10-30,0.00804547999893074
1964-11-30,-0.00519852830210036
1964-12-31,0.00390142759602809
1965-01-29,0.0326184985114361
1965-02-26,-0.00148576808868041
1965-03-31,-0.0146324013315923
1965-04-30,0.0336654931223227
1965-05-28,-0.00777340078455177
1965-06-30,-0.0498537842042341
1965-07-30,0.0133437326783665
1965-08-31,0.022272097854298
1965-09-30,0.0315049028961415
1965-10-29,0.0269782687157336
1965-11-30,-0.00880294294018271
1965-12-31,0.00891116188876591
1966-01-31,0.00485670323995647
1966-02-28,-0.0180341231528167
1966-03-31,-0.0220568411323311
1966-04-29,0.0203012595624819
1966-05-31,-0.0556608521833877
1966-06-30,-0.0162700309231063
1966-07-29,-0.0135442181506633
1966-08-31,-0.0809402410601388
1966-09-30,-0.00702854552247491
1966-10-31,0.0464487615647231
1966-11-30,0.00311235868417031
1966-12-30,-0.00149266252491674
1967-01-31,0.0752721164102007
1967-02-28,0.00196087691348415
1967-03-31,0.0386532269317789
1967-04-28,0.0413717890785558
1967-05-31,-0.0538663193695596
1967-06-30,0.0173607470416133
1967-07-31,0.0443462339765842
1967-08-31,-0.0117842078578902
1967-09-29,0.0322591641574976
1967-10-31,-0.0358966596997584
1967-11-30,0.00747464170761943
1967-12-29,0.0259373095661654
1968-01-31,-0.0448382390348463
1968-02-29,-0.031720691210123
1968-03-29,0.00935623164414235
1968-04-30,0.07741263478614
1968-05-31,0.0124402667322536
1968-06-28,0.00907906484807623
1968-07-30,-0.0186504896160596
1968-08-30,0.0113938440669588
1968-09-30,0.0378152294237927
1968-10-31,0.00718176113387262
1968-11-29,0.0468496186690136
1968-12-31,-0.0425074789865415
1969-01-31,-0.00821775265915873
1969-02-28,-0.048532989404507
1969-03-28,0.0338642346116886
1969-04-30,0.0212483652745577
1969-05-29,-0.00222064638915527
1969-06-30,-0.0571811571398653
1969-07-31,-0.062064837021365
1969-08-29,0.0392919148481655
1969-09-30,-0.0253419629350002
1969-10-31,0.0420583421132712
1969-11-28,-0.0346759214786318
1969-12-31,-0.0188309222434826
1970-01-30,-0.0795540284227688
1970-02-27,0.0513521418342125
1970-03-31,0.00145142944490299
1970-04-30,-0.0948417069905081
1970-05-29,-0.06290418576531
1970-06-30,-0.0513276953143247
1970-07-31,0.0707332194059065
1970-08-31,0.0434986616737282
1970-09-30,0.0335335534737647
1970-10-30,-0.0125337723484162
1970-11-30,0.0463561670571576
1970-12-31,0.0552134047567639
1971-01-29,0.0396796802456716
1971-02-26,0.009032950989745
1971-03-31,0.0361350346468894
1971-04-30,0.0356446183893013
1971-05-28,-0.0424466884571387
1971-06-30,-0.00937838096903989
1971-07-30,-0.032121303212592
1971-08-31,0.0354592098993005
1971-09-30,-0.0069919974620849
1971-10-29,-0.0426921869009706
1971-11-30,-0.00255026693962065
1971-12-31,0.0826663704056057
1972-01-31,0.0179590917593651
1972-02-29,0.0249882103003399
1972-03-30,0.00589417679956454
1972-04-28,0.00437475665264097
1972-05-31,0.0171274963692826
1972-06-30,-0.022062088434687
1972-07-31,0.00233067743057265
1972-08-31,0.0338735884417621
1972-09-29,-0.00487271571970111
1972-10-31,0.00927390391894156
1972-11-30,0.0446075823138363
1972-12-29,0.0117588682414626
1973-01-31,-0.0172595215440499
1973-02-28,-0.0382111260922185
1973-03-30,-0.00143372483606853
1973-04-30,-0.0416554841809056
1973-05-31,-0.0190644155412447
1973-06-29,-0.00659621735902103
1973-07-31,0.0372784036650047
1973-08-31,-0.0373743428155077
1973-09-28,0.0393129456196756
1973-10-31,-0.00129198420389501
1973-11-30,-0.120881393663916
1973-12-31,0.0164336699223815
1974-01-31,-0.0100969675344812
1974-02-28,-0.00363088186078376
1974-03-29,-0.0235552195635633
1974-04-30,-0.0398338601652417
1974-05-31,-0.0341268416903293
1974-06-28,-0.0147740312852497
1974-07-31,-0.0809831029413622
1974-08-30,-0.0946168869435631
1974-09-30,-0.127077663118535
1974-10-31,0.151043205351997
1974-11-29,-0.0546462523981454
1974-12-31,-0.0203573575241506
1975-01-31,0.115836452783718
1975-02-28,0.05816096909295
1975-03-31,0.0214619247705166
1975-04-30,0.0461819124757575
1975-05-30,0.043156020062288
1975-06-30,0.0433684020459531
1975-07-31,-0.0700514915554061
1975-08-29,-0.0212956037834136
1975-09-30,-0.0352598108277052
1975-10-31,0.0598177035050859
1975-11-28,0.024407656753384
1975-12-31,-0.0115747907556707
1976-01-30,0.111814839452846
1976-02-27,-0.0114674590412516
1976-03-31,0.0302274853136522
1976-04-30,-0.0110562965255224
1976-05-28,-0.014468581471185
1976-06-30,0.0401110063835418
1976-07-30,-0.0080878192935367
1976-08-31,-0.00513690263219652
1976-09-30,0.0223885804398829
1976-10-29,-0.0224857782046776
1976-11-30,-0.00780494744308442
1976-12-31,0.0511659665552974
1977-01-31,-0.051851801057917
1977-02-28,-0.0218983147388526
1977-03-31,-0.0141245441508683
1977-04-29,0.000203233490478115
1977-05-31,-0.0238498108810331
1977-06-30,0.0443612966860817
1977-07-29,-0.0163552019485417
1977-08-31,-0.0212665399772857
1977-09-30,-0.00248316598835185
1977-10-31,-0.0443764507948105
1977-11-30,0.0266084567845771
1977-12-30,0.0028431193019023
1978-01-31,-0.0634875328466023
1978-02-28,-0.0250736270336493
1978-03-31,0.024625337036984
1978-04-28,0.0819637518703501
1978-05-31,0.00422524494585005
1978-06-30,-0.0177418059755839
1978-07-31,0.0525068517945619
1978-08-31,0.02559340158394
1978-09-29,-0.00728759959815686
1978-10-31,-0.0960418618555677
1978-11-30,0.0165028545380242
1978-12-29,0.0147794072192444
1979-01-31,0.0389765687418485
1979-02-28,-0.0372093436914004
1979-03-30,0.0536844688193283
1979-04-30,0.00167205152912137
1979-05-31,-0.026689497482916
1979-06-29,0.0379272323318271
1979-07-31,0.00870742625357419
1979-08-31,0.0517170765811568
1979-09-28,0
1979-10-31,-0.0710728127913036
1979-11-30,0.0417408790431022
1979-12-31,0.0166281152885921
1980-01-31,0.0560254654386485
1980-02-29,-0.0043894371584884
1980-03-31,-0.107356826779294
1980-04-30,0.040316474849434
1980-05-30,0.0455187940029907
1980-06-30,0.0266114697298117
1980-07-31,0.0630109668582276
1980-08-29,0.00581848884132607
1980-09-30,0.0248560397799015
1980-10-31,0.0158940769999924
1980-11-28,0.0974688054310472
1980-12-31,-0.0344612773386186
1981-01-30,-0.0468216498989329
1981-02-27,0.0131893727977184
1981-03-31,0.0353985823736127
1981-04-30,-0.0237353687065918
1981-05-29,-0.00165788452263395
1981-06-30,-0.0104624882203351
1981-07-31,-0.0022127086395693
1981-08-31,-0.064110849018459
1981-09-30,-0.0553348714373267
1981-10-30,0.0479782784692124
1981-11-30,0.0359368280972507
1981-12-31,-0.0305366868813334
1982-01-29,-0.0176995893281324
1982-02-26,-0.0624587436087553
1982-03-31,-0.0102191454693971
1982-04-30,0.0392344833745165
1982-05-28,-0.0399492960600957
1982-06-30,-0.0204982269883769
1982-07-30,-0.0232590485797998
1982-08-31,0.109730499537474
1982-09-30,0.00758554907703294
1982-10-29,0.104762453849966
1982-11-30,0.0353388291772576
1982-12-31,0.0151165297390966
1983-01-31,0.0325971619823359
1983-02-28,0.018816988946261
1983-03-31,0.0325589126704016
1983-04-29,0.0723084099870028
1983-05-31,-0.0124840574646108
1983-06-30,0.0318179736975816
1983-07-29,-0.0307716700444002
1983-08-31,0.0112552961244476
1983-09-30,0.0101069848257912
1983-10-31,-0.0152906576779908
1983-11-30,0.0172757190634543
1983-12-30,-0.00887339465531054
1984-01-31,-0.00925869457776442
1984-02-29,-0.0396345200719403
1984-03-30,0.013407708963212
1984-04-30,0.00545069411787705
1984-05-31,-0.0611910102849309
1984-06-29,0.0173183774685192
1984-07-31,-0.0165879859623283
1984-08-31,0.101050095907795
1984-09-28,-0.00348570924717586
1984-10-31,-6.02653033172045e-05
1984-11-30,-0.0152276095614993
1984-12-31,0.0221277608338957
1985-01-31,0.0714692676289976
1985-02-28,0.00859176485269042
1985-03-29,-0.00287413982362242
1985-04-30,-0.00460486163317532
1985-05-31,0.0526408877031107
1985-06-28,0.0120609904446008
1985-07-31,-0.00485936595995443
1985-08-30,-0.0120670323037097
1985-09-30,-0.0353412892490096
1985-10-31,0.0416301322931336
1985-11-29,0.063032625281811
1985-12-31,0.0440753436419906
1986-01-31,0.00236373202707239
1986-02-28,0.0690495301509092
1986-03-31,0.0514475043941491
1986-04-30,-0.0142491751022962
1986-05-30,0.049008508668286
1986-06-30,0.014010908726095
1986-07-31,-0.0604751413823166
1986-08-29,0.0687726119520804
1986-09-30,-0.0893106766924705
1986-10-31,0.0532841722563404
1986-11-28,0.0212498082037459
1986-12-31,-0.028696094101436
1987-01-30,0.123780034272403
1987-02-27,0.0362582730314726
1987-03-31,0.0260476601063151
1987-04-30,-0.0115162699843256
1987-05-29,0.00601606342946358
1987-06-30,0.046801989239513
1987-07-31,0.0470970137483564
1987-08-31,0.0343616579574834
1987-09-30,-0.0244629590161161
1987-10-30,-0.24542803399765
1987-11-30,-0.0892125600204275
1987-12-31,0.0703293581606075
1988-01-29,0.039636271601807
1988-02-29,0.0409666905746799
1988-03-31,-0.0339118227734484
1988-04-29,0.00938060747510349
1988-05-31,0.00317109324292814
1988-06-30,0.0423466035024909
1988-07-29,-0.00542606924537189
1988-08-31,-0.0393648322102238
1988-09-30,0.0389604222510656
1988-10-31,0.0256331108764604
1988-11-30,-0.0190715928872926
1988-12-30,0.0145807556338447
1989-01-31,0.068699967387921
1989-02-28,-0.0293712927066206
1989-03-31,0.0205924737256251
1989-04-28,0.0488758149570306
1989-05-31,0.0345342629888193
1989-06-30,-0.00795612036235621
1989-07-31,0.084681401134301
1989-08-31,0.0153975649500125
1989-09-29,-0.00656587654427656
1989-10-31,-0.0254977738676884
1989-11-30,0.0164060067375056
1989-12-29,0.0211906979339626
1990-01-31,-0.0712997011178853
1990-02-28,0.00850279135448318
1990-03-30,0.023965505779728
1990-04-30,-0.0272552123830893
1990-05-31,0.0880009787379116
1990-06-29,-0.00892608491020964
1990-07-31,-0.00523684678881533
1990-08-31,-0.0990628154127714
1990-09-28,-0.0525407104627689
1990-10-31,-0.0067207460051146
1990-11-30,0.0582068444450339
1990-12-31,0.0245245568490668
1991-01-31,0.0406790242987478
1991-02-28,0.0651144585157762
1991-03-28,0.0219599383539181
1991-04-30,0.000319748237583099
1991-05-31,0.0378784401054397
1991-06-28,-0.0490774658601492
1991-07-31,0.043882276316961
1991-08-30,0.0194582392017222
1991-09-30,-0.0193293498695595
1991-10-31,0.0117647596767394
1991-11-29,-0.0448966478087366
1991-12-31,0.105789493200655
1992-01-31,-0.0201249060419984
1992-02-28,0.00954385530957646
1992-03-31,-0.0220737036066378
1992-04-30,0.0275107977321742
1992-05-29,0.00096349251741979
1992-06-30,-0.017511264288297
1992-07-31,0.0386183068038768
1992-08-31,-0.0242901634758198
1992-09-30,0.00906438788534757
1992-10-30,0.00210406758802568
1992-11-30,0.0298129521792992
1992-12-31,0.0100570251483203
1993-01-29,0.00702128090816916
1993-02-26,0.0104290554496347
1993-03-31,0.0185246532428305
1993-04-30,-0.0257453969876003
1993-05-28,0.022463263865184
1993-06-30,0.000754943497597347
1993-07-30,-0.00534128500779398
1993-08-31,0.0338524414108164
1993-09-30,-0.0100381441750982
1993-10-29,0.0192072763372998
1993-11-30,-0.0129946925677408
1993-12-31,0.0100405987830388
1994-01-31,0.0319837679060373
1994-02-28,-0.0305055975160481
1994-03-31,-0.0468259306764004
1994-04-29,0.0114646718785667
1994-05-31,0.0123209288658235
1994-06-30,-0.0271562390464462
1994-07-29,0.031004268952847
1994-08-31,0.0369091007906362
1994-09-30,-0.0272453412439975
1994-10-31,0.0206197596486758
1994-11-30,-0.0403060983247587
1994-12-30,0.0122240976788351
1995-01-31,0.0239876927407221
1995-02-28,0.0354387127748153
1995-03-31,0.0269624201036424
1995-04-28,0.0275766038428389
1995-05-31,0.0356679795657249
1995-06-30,0.0210553163061705
1995-07-31,0.0312816275925122
1995-08-31,-0.000320288764398427
1995-09-29,0.0393144326915887
1995-10-31,-0.00499177338571252
1995-11-30,0.0402288613213517
1995-12-29,0.017293475541395
1996-01-31,0.0320967312736511
1996-02-29,0.00690977421523225
1996-03-29,0.00788539597634809
1996-04-30,0.0133420201057065
1996-05-31,0.0225961785505007
1996-06-28,0.00225416742679198
1996-07-31,-0.0468275089929192
1996-08-30,0.0186391420307612
1996-09-30,0.0527853416930764
1996-10-31,0.0257661848107203
1996-11-29,0.0708089630565468
1996-12-31,-0.0217400256201896
1997-01-31,0.0595106265461696
1997-02-28,0.00591009118905606
1997-03-31,-0.0435486361821428
1997-04-30,0.0567636050323618
1997-05-30,0.0569254445745235
1997-06-30,0.0425350366289039
1997-07-31,0.0752427225584924
1997-08-29,-0.0591828952940652
1997-09-30,0.051789082549075
1997-10-31,-0.0350860778207733
1997-11-28,0.043621453380328
1997-12-31,0.0156091381815247
1998-01-30,0.0100990103368635
1998-02-27,0.0680783664885876
1998-03-31,0.0487384622054995
1998-04-30,0.00903552566870944
1998-05-29,-0.0190056926596579
1998-06-30,0.0386804139824303
1998-07-31,-0.0116833117841352
1998-08-31,-0.157586078683432
1998-09-30,0.0605262781981877
1998-10-30,0.0772334378916789
1998-11-30,0.0574440362046963
1998-12-31,0.0548435076467191
1999-01-29,0.0401908586154822
1999-02-26,-0.0328151376002515
1999-03-31,0.0380606322589119
1999-04-30,0.0372418599721308
1999-05-28,-0.0252875323361149
1999-06-30,0.053008237590088
